ID_dest;X_dest;Y_dest
5829381;24.8820559;60.3487112
5829382;24.8865826;60.3487833
5829383;24.8911094;60.3488551
5829384;24.8956362;60.3489268
5829385;24.900163;60.3489984
5829386;24.9046899;60.3490698
5829387;24.9092167;60.349141
5829388;24.9137436;60.3492121
5829389;24.9182705;60.3492831
5829390;24.9227975;60.3493539
5829391;24.9273244;60.3494245
5829417;25.0450332;60.3512068
5829418;25.0495607;60.3512733
5829419;25.0540883;60.3513396
5829420;25.0586159;60.3514058
5829421;25.0631435;60.3514718
5829422;25.0676712;60.3515377
5829423;25.0721988;60.3516034
5829424;25.0767265;60.3516689
5829425;25.0812542;60.3517343
5829426;25.0857819;60.3517995
5829427;25.0903097;60.3518646
5829428;25.0948374;60.3519296
5829429;25.0993652;60.3519943
5829430;25.103893;60.352059
5829431;25.1084209;60.3521234
5829432;25.1129487;60.3521878
5829433;25.1174766;60.3522519
5829434;25.1220045;60.3523159
5829435;25.1265324;60.3523798
5829436;25.1310603;60.3524435
5829437;25.1355883;60.352507
5829438;25.1401162;60.3525704
5829439;25.1446442;60.3526337
5831210;24.6106592;60.3418658
5831211;24.6151841;60.341947
5831212;24.6197091;60.3420281
5831213;24.6242341;60.3421091
5831214;24.6287592;60.3421899
5831215;24.6332842;60.3422705
5831216;24.6378093;60.342351
5831217;24.6423344;60.3424313
5831218;24.6468596;60.3425115
5831219;24.6513848;60.3425915
5831220;24.6559099;60.3426713
5831221;24.6604352;60.342751
5831222;24.6649604;60.3428306
5831223;24.6694857;60.34291
5831224;24.674011;60.3429892
5831225;24.6785363;60.3430683
5831226;24.6830616;60.3431473
5831227;24.687587;60.343226
5831228;24.6921124;60.3433047
5831229;24.6966378;60.3433831
5831230;24.7011633;60.3434615
5831231;24.7056888;60.3435396
5831232;24.7102143;60.3436176
5831233;24.7147398;60.3436955
5831234;24.7192653;60.3437732
5831235;24.7237909;60.3438508
5831236;24.7283165;60.3439282
5831237;24.7328421;60.3440054
5831238;24.7373678;60.3440825
5831239;24.7418935;60.3441594
5831241;24.7509449;60.3443128
5831242;24.7554706;60.3443893
5831243;24.7599964;60.3444656
5831244;24.7645222;60.3445418
5831245;24.769048;60.3446178
5831246;24.7735739;60.3446937
5831247;24.7780997;60.3447694
5831248;24.7826256;60.3448449
5831249;24.7871515;60.3449203
5831250;24.7916775;60.3449956
5831251;24.7962035;60.3450706
5831252;24.8007294;60.3451456
5831253;24.8052555;60.3452204
5831254;24.8097815;60.345295
5831255;24.8143076;60.3453695
5831256;24.8188336;60.3454438
5831257;24.8233598;60.3455179
5831258;24.8278859;60.345592
5831259;24.8324121;60.3456658
5831260;24.8369382;60.3457395
5831261;24.8414644;60.3458131
5831262;24.8459907;60.3458865
5831263;24.8505169;60.3459597
5831264;24.8550432;60.3460328
5831265;24.8595695;60.3461057
5831266;24.8640958;60.3461785
5831267;24.8686222;60.3462511
5831268;24.8731485;60.3463236
5831269;24.8776749;60.3463959
5831270;24.8822014;60.3464681
5831271;24.8867278;60.3465401
5831272;24.8912543;60.346612
5831273;24.8957808;60.3466837
5831274;24.9003073;60.3467552
5831275;24.9048338;60.3468266
5831276;24.9093604;60.3468978
5831277;24.9138869;60.3469689
5831278;24.9184135;60.3470399
5831279;24.9229402;60.3471106
5831280;24.9274668;60.3471813
5831281;24.9319935;60.3472517
5831306;25.0451675;60.3489634
5831307;25.0496947;60.3490299
5831308;25.054222;60.3490962
5831309;25.0587493;60.3491624
5831310;25.0632766;60.3492284
5831311;25.0678039;60.3492942
5831312;25.0723313;60.3493599
5831313;25.0768586;60.3494255
5831314;25.081386;60.3494909
5831315;25.0859134;60.3495561
5831316;25.0904409;60.3496212
5831317;25.0949683;60.3496861
5831318;25.0994958;60.3497509
5831319;25.1040233;60.3498155
5831320;25.1085508;60.34988
5831321;25.1130783;60.3499443
5831322;25.1176059;60.3500084
5831323;25.1221335;60.3500724
5831324;25.1266611;60.3501363
5831325;25.1311887;60.3502
5831326;25.1357164;60.3502635
5831327;25.140244;60.3503269
5833097;24.6108232;60.3396231
5833098;24.6153479;60.3397043
5833099;24.6198726;60.3397854
5833100;24.6243973;60.3398663
5833101;24.628922;60.3399471
5833102;24.6334467;60.3400277
5833103;24.6379715;60.3401082
5833104;24.6424963;60.3401885
5833105;24.6470212;60.3402686
5833106;24.651546;60.3403487
5833107;24.6560709;60.3404285
5833108;24.6605958;60.3405082
5833109;24.6651208;60.3405877
5833110;24.6696457;60.3406671
5833111;24.6741707;60.3407464
5833112;24.6786957;60.3408255
5833113;24.6832207;60.3409044
5833114;24.6877458;60.3409832
5833115;24.6922709;60.3410618
5833116;24.696796;60.3411403
5833117;24.7013212;60.3412186
5833118;24.7058463;60.3412967
5833119;24.7103715;60.3413747
5833120;24.7148967;60.3414526
5833121;24.719422;60.3415303
5833122;24.7239472;60.3416078
5833123;24.7284725;60.3416852
5833124;24.7329978;60.3417625
5833125;24.7375232;60.3418395
5833126;24.7420485;60.3419165
5833127;24.7465739;60.3419932
5833128;24.7510993;60.3420699
5833129;24.7556248;60.3421463
5833130;24.7601502;60.3422226
5833131;24.7646757;60.3422988
5833132;24.7692012;60.3423748
5833133;24.7737268;60.3424507
5833134;24.7782523;60.3425264
5833135;24.7827779;60.3426019
5833136;24.7873035;60.3426773
5833137;24.7918291;60.3427525
5833138;24.7963548;60.3428276
5833139;24.8008805;60.3429025
5833140;24.8054062;60.3429773
5833141;24.8099319;60.3430519
5833142;24.8144577;60.3431264
5833143;24.8189834;60.3432007
5833144;24.8235092;60.3432749
5833145;24.8280351;60.3433489
5833146;24.8325609;60.3434227
5833147;24.8370868;60.3434964
5833148;24.8416127;60.34357
5833149;24.8461386;60.3436434
5833150;24.8506646;60.3437166
5833151;24.8551905;60.3437897
5833152;24.8597165;60.3438626
5833153;24.8642425;60.3439354
5833154;24.8687686;60.344008
5833155;24.8732946;60.3440805
5833156;24.8778207;60.3441528
5833157;24.8823468;60.3442249
5833158;24.8868729;60.3442969
5833159;24.8913991;60.3443688
5833160;24.8959253;60.3444405
5833161;24.9004515;60.344512
5833162;24.9049777;60.3445834
5833163;24.9095039;60.3446546
5833164;24.9140302;60.3447257
5833165;24.9185565;60.3447966
5833166;24.9230828;60.3448674
5833167;24.9276092;60.344938
5833168;24.9321355;60.3450085
5833193;25.0453017;60.3467201
5833194;25.0498287;60.3467865
5833195;25.0543556;60.3468528
5833196;25.0588826;60.346919
5833197;25.0634096;60.346985
5833198;25.0679366;60.3470508
5833199;25.0724637;60.3471165
5833200;25.0769907;60.347182
5833201;25.0815178;60.3472474
5833202;25.0860449;60.3473127
5833203;25.090572;60.3473777
5833204;25.0950992;60.3474427
5833205;25.0996263;60.3475074
5833206;25.1041535;60.347572
5833207;25.1086807;60.3476365
5833208;25.113208;60.3477008
5833209;25.1177352;60.3477649
5833210;25.1222625;60.3478289
5833211;25.1267898;60.3478928
5833212;25.1313171;60.3479565
5833213;25.1358444;60.34802
5833214;25.1403718;60.3480834
5834982;24.606463;60.3372989
5834983;24.6109873;60.3373803
5834984;24.6155116;60.3374615
5834985;24.620036;60.3375426
5834986;24.6245604;60.3376235
5834987;24.6290848;60.3377043
5834988;24.6336092;60.3377849
5834989;24.6381337;60.3378654
5834990;24.6426582;60.3379457
5834991;24.6471827;60.3380258
5834992;24.6517073;60.3381058
5834993;24.6562318;60.3381857
5834994;24.6607564;60.3382654
5834995;24.6652811;60.3383449
5834996;24.6698057;60.3384243
5834997;24.6743304;60.3385035
5834998;24.6788551;60.3385826
5834999;24.6833798;60.3386615
5835000;24.6879046;60.3387403
5835001;24.6924294;60.3388189
5835002;24.6969542;60.3388974
5835003;24.701479;60.3389757
5835004;24.7060038;60.3390538
5835005;24.7105287;60.3391318
5835006;24.7150536;60.3392097
5835007;24.7195785;60.3392874
5835008;24.7241035;60.3393649
5835009;24.7286285;60.3394423
5835010;24.7331535;60.3395195
5835011;24.7376785;60.3395966
5835012;24.7422036;60.3396735
5835013;24.7467286;60.3397503
5835014;24.7512537;60.3398269
5835015;24.7557789;60.3399034
5835016;24.760304;60.3399797
5835017;24.7648292;60.3400558
5835018;24.7693544;60.3401318
5835019;24.7738796;60.3402077
5835020;24.7784049;60.3402833
5835021;24.7829302;60.3403589
5835022;24.7874555;60.3404343
5835023;24.7919808;60.3405095
5835024;24.7965061;60.3405846
5835025;24.8010315;60.3406595
5835026;24.8055569;60.3407343
5835027;24.8100823;60.3408089
5835028;24.8146077;60.3408833
5835029;24.8191332;60.3409576
5835030;24.8236587;60.3410318
5835031;24.8281842;60.3411058
5835032;24.8327098;60.3411796
5835033;24.8372353;60.3412533
5835034;24.8417609;60.3413269
5835035;24.8462865;60.3414002
5835036;24.8508122;60.3414735
5835037;24.8553378;60.3415465
5835038;24.8598635;60.3416195
5835039;24.8643892;60.3416922
5835040;24.8689149;60.3417648
5835041;24.8734407;60.3418373
5835042;24.8779664;60.3419096
5835043;24.8824922;60.3419818
5835044;24.8870181;60.3420538
5835045;24.8915439;60.3421256
5835046;24.8960698;60.3421973
5835047;24.9005957;60.3422688
5835048;24.9051216;60.3423402
5835049;24.9096475;60.3424114
5835050;24.9141735;60.3424825
5835051;24.9186994;60.3425534
5835052;24.9232255;60.3426242
5835053;24.9277515;60.3426948
5835054;24.9322775;60.3427653
5835055;24.9368036;60.3428356
5835078;25.0409094;60.3444101
5835079;25.045436;60.3444767
5835080;25.0499626;60.3445431
5835081;25.0544893;60.3446094
5835082;25.0590159;60.3446756
5835083;25.0635426;60.3447416
5835084;25.0680693;60.3448074
5835085;25.0725961;60.3448731
5835086;25.0771228;60.3449386
5835087;25.0816496;60.345004
5835088;25.0861764;60.3450692
5835089;25.0907032;60.3451343
5835090;25.09523;60.3451992
5835091;25.0997569;60.345264
5835092;25.1042838;60.3453286
5835093;25.1088106;60.345393
5835094;25.1133376;60.3454573
5835095;25.1178645;60.3455215
5835096;25.1223915;60.3455855
5835097;25.1269184;60.3456493
5835098;25.1314454;60.345713
5835099;25.1359725;60.3457765
5835100;25.1404995;60.3458399
5835101;25.1450266;60.3459031
5835102;25.1495536;60.3459662
5835103;25.1540807;60.3460291
5836867;24.6066273;60.3350562
5836868;24.6111513;60.3351376
5836869;24.6156753;60.3352188
5836870;24.6201994;60.3352999
5836871;24.6247234;60.3353808
5836872;24.6292476;60.3354615
5836873;24.6337717;60.3355421
5836874;24.6382959;60.3356226
5836875;24.64282;60.3357029
5836876;24.6473442;60.335783
5836877;24.6518685;60.335863
5836878;24.6563928;60.3359429
5836879;24.660917;60.3360225
5836880;24.6654414;60.3361021
5836881;24.6699657;60.3361815
5836882;24.6744901;60.3362607
5836883;24.6790145;60.3363397
5836884;24.6835389;60.3364187
5836885;24.6880633;60.3364974
5836886;24.6925878;60.336576
5836887;24.6971123;60.3366545
5836888;24.7016368;60.3367328
5836889;24.7061613;60.3368109
5836890;24.7106859;60.3368889
5836891;24.7152105;60.3369668
5836892;24.7197351;60.3370444
5836893;24.7242598;60.337122
5836894;24.7287844;60.3371993
5836895;24.7333091;60.3372766
5836896;24.7378338;60.3373536
5836897;24.7423586;60.3374306
5836898;24.7468834;60.3375073
5836899;24.7514081;60.3375839
5836900;24.755933;60.3376604
5836901;24.7604578;60.3377367
5836902;24.7649827;60.3378128
5836903;24.7695076;60.3378888
5836904;24.7740325;60.3379646
5836905;24.7785574;60.3380403
5836906;24.7830824;60.3381159
5836907;24.7876074;60.3381912
5836908;24.7921324;60.3382665
5836909;24.7966574;60.3383415
5836910;24.8011825;60.3384164
5836911;24.8057076;60.3384912
5836912;24.8102327;60.3385658
5836913;24.8147578;60.3386403
5836914;24.819283;60.3387146
5836915;24.8238081;60.3387887
5836916;24.8283333;60.3388627
5836917;24.8328586;60.3389365
5836918;24.8373838;60.3390102
5836919;24.8419091;60.3390838
5836920;24.8464344;60.3391571
5836921;24.8509597;60.3392303
5836922;24.8554851;60.3393034
5836923;24.8600104;60.3393763
5836924;24.8645358;60.3394491
5836925;24.8690613;60.3395217
5836926;24.8735867;60.3395941
5836927;24.8781122;60.3396664
5836928;24.8826376;60.3397386
5836929;24.8871632;60.3398106
5836930;24.8916887;60.3398824
5836931;24.8962142;60.3399541
5836932;24.9007398;60.3400256
5836933;24.9052654;60.340097
5836934;24.9097911;60.3401682
5836935;24.9143167;60.3402393
5836936;24.9188424;60.3403102
5836937;24.9233681;60.340381
5836938;24.9278938;60.3404516
5836939;24.9324195;60.340522
5836940;24.9369453;60.3405923
5836941;24.9414711;60.3406625
5836961;25.0319914;60.342033
5836962;25.0365177;60.3420999
5836963;25.0410439;60.3421667
5836964;25.0455702;60.3422333
5836965;25.0500965;60.3422997
5836966;25.0546229;60.342366
5836967;25.0591492;60.3424322
5836968;25.0636756;60.3424981
5836969;25.068202;60.342564
5836970;25.0727284;60.3426297
5836971;25.0772549;60.3426952
5836972;25.0817813;60.3427606
5836973;25.0863078;60.3428258
5836974;25.0908343;60.3428908
5836975;25.0953608;60.3429557
5836976;25.0998874;60.3430205
5836977;25.1044139;60.3430851
5836978;25.1089405;60.3431495
5836979;25.1134671;60.3432138
5836980;25.1179938;60.343278
5836981;25.1225204;60.343342
5836982;25.1270471;60.3434058
5836983;25.1315738;60.3434695
5836984;25.1361005;60.343533
5836985;25.1406272;60.3435964
5836986;25.145154;60.3436596
5836987;25.1496807;60.3437226
5836988;25.1542075;60.3437855
5838750;24.6022679;60.3327319
5838751;24.6067916;60.3328134
5838752;24.6113153;60.3328948
5838753;24.615839;60.332976
5838754;24.6203627;60.3330571
5838755;24.6248865;60.333138
5838756;24.6294103;60.3332187
5838757;24.6339341;60.3332993
5838758;24.638458;60.3333798
5838759;24.6429819;60.3334601
5838760;24.6475058;60.3335402
5838761;24.6520297;60.3336202
5838762;24.6565536;60.3337
5838763;24.6610776;60.3337797
5838764;24.6656016;60.3338592
5838765;24.6701257;60.3339386
5838766;24.6746497;60.3340178
5838767;24.6791738;60.3340969
5838768;24.6836979;60.3341758
5838769;24.688222;60.3342545
5838770;24.6927462;60.3343331
5838771;24.6972704;60.3344116
5838772;24.7017946;60.3344899
5838773;24.7063188;60.334568
5838774;24.7108431;60.334646
5838775;24.7153674;60.3347238
5838776;24.7198917;60.3348015
5838777;24.724416;60.334879
5838778;24.7289404;60.3349564
5838779;24.7334647;60.3350336
5838780;24.7379891;60.3351107
5838781;24.7425136;60.3351876
5838782;24.747038;60.3352643
5838783;24.7515625;60.3353409
5838784;24.756087;60.3354174
5838785;24.7606116;60.3354937
5838786;24.7651361;60.3355698
5838787;24.7696607;60.3356458
5838788;24.7741853;60.3357216
5838789;24.7787099;60.3357973
5838790;24.7832346;60.3358728
5838791;24.7877593;60.3359482
5838792;24.792284;60.3360234
5838793;24.7968087;60.3360985
5838794;24.8013334;60.3361734
5838795;24.8058582;60.3362482
5838796;24.810383;60.3363228
5838797;24.8149078;60.3363972
5838798;24.8194327;60.3364715
5838799;24.8239576;60.3365456
5838800;24.8284825;60.3366196
5838801;24.8330074;60.3366934
5838802;24.8375323;60.3367671
5838803;24.8420573;60.3368406
5838804;24.8465823;60.336914
5838805;24.8511073;60.3369872
5838806;24.8556323;60.3370603
5838807;24.8601574;60.3371332
5838808;24.8646825;60.3372059
5838809;24.8692076;60.3372785
5838810;24.8737327;60.337351
5838811;24.8782578;60.3374233
5838812;24.882783;60.3374954
5838813;24.8873082;60.3375674
5838814;24.8918334;60.3376392
5838815;24.8963587;60.3377109
5838816;24.900884;60.3377824
5838817;24.9054093;60.3378538
5838818;24.9099346;60.337925
5838819;24.9144599;60.3379961
5838820;24.9189853;60.338067
5838821;24.9235107;60.3381377
5838822;24.9280361;60.3382083
5838823;24.9325615;60.3382788
5838824;24.9370869;60.3383491
5838825;24.9416124;60.3384192
5838826;24.9461379;60.3384892
5838843;25.0230748;60.3396554
5838844;25.0276007;60.3397226
5838845;25.0321266;60.3397896
5838846;25.0366525;60.3398565
5838847;25.0411785;60.3399233
5838848;25.0457044;60.3399899
5838849;25.0502305;60.3400563
5838850;25.0547565;60.3401226
5838851;25.0592825;60.3401887
5838852;25.0638086;60.3402547
5838853;25.0683347;60.3403206
5838854;25.0728608;60.3403862
5838855;25.0773869;60.3404517
5838856;25.0819131;60.3405171
5838857;25.0864392;60.3405823
5838858;25.0909654;60.3406474
5838859;25.0954916;60.3407123
5838860;25.1000179;60.340777
5838861;25.1045441;60.3408416
5838862;25.1090704;60.3409061
5838863;25.1135967;60.3409704
5838864;25.118123;60.3410345
5838865;25.1226494;60.3410985
5838866;25.1271757;60.3411623
5838867;25.1317021;60.341226
5838868;25.1362285;60.3412895
5838869;25.1407549;60.3413528
5838870;25.1452814;60.3414161
5838871;25.1498078;60.3414791
5840632;24.6024325;60.3304892
5840633;24.6069558;60.3305707
5840634;24.6114792;60.3306521
5840635;24.6160026;60.3307333
5840636;24.6205261;60.3308143
5840637;24.6250495;60.3308952
5840638;24.629573;60.330976
5840639;24.6340965;60.3310566
5840640;24.6386201;60.331137
5840641;24.6431436;60.3312173
5840642;24.6476672;60.3312974
5840643;24.6521908;60.3313774
5840644;24.6567145;60.3314572
5840645;24.6612382;60.3315369
5840646;24.6657619;60.3316164
5840647;24.6702856;60.3316958
5840648;24.6748093;60.331775
5840649;24.6793331;60.331854
5840650;24.6838569;60.3319329
5840651;24.6883807;60.3320117
5840652;24.6929046;60.3320903
5840653;24.6974284;60.3321687
5840654;24.7019523;60.332247
5840655;24.7064763;60.3323251
5840656;24.7110002;60.3324031
5840657;24.7155242;60.3324809
5840658;24.7200482;60.3325586
5840659;24.7245722;60.3326361
5840660;24.7290963;60.3327135
5840661;24.7336203;60.3327907
5840662;24.7381444;60.3328677
5840663;24.7426685;60.3329446
5840664;24.7471927;60.3330214
5840665;24.7517169;60.333098
5840666;24.7562411;60.3331744
5840667;24.7607653;60.3332507
5840668;24.7652895;60.3333268
5840669;24.7698138;60.3334028
5840670;24.7743381;60.3334786
5840671;24.7788624;60.3335543
5840672;24.7833868;60.3336298
5840673;24.7879111;60.3337052
5840674;24.7924355;60.3337804
5840675;24.7969599;60.3338554
5840676;24.8014844;60.3339303
5840677;24.8060088;60.3340051
5840678;24.8105333;60.3340797
5840679;24.8150578;60.3341541
5840680;24.8195824;60.3342284
5840681;24.8241069;60.3343025
5840682;24.8286315;60.3343765
5840683;24.8331561;60.3344503
5840684;24.8376808;60.334524
5840685;24.8422054;60.3345975
5840686;24.8467301;60.3346709
5840687;24.8512548;60.3347441
5840688;24.8557795;60.3348172
5840689;24.8603043;60.3348901
5840690;24.8648291;60.3349628
5840691;24.8693539;60.3350354
5840692;24.8738787;60.3351078
5840693;24.8784035;60.3351801
5840694;24.8829284;60.3352523
5840695;24.8874533;60.3353242
5840696;24.8919782;60.3353961
5840697;24.8965031;60.3354677
5840698;24.9010281;60.3355392
5840699;24.9055531;60.3356106
5840700;24.9100781;60.3356818
5840701;24.9146031;60.3357529
5840702;24.9191281;60.3358238
5840703;24.9236532;60.3358945
5840704;24.9281783;60.3359651
5840705;24.9327034;60.3360355
5840706;24.9372286;60.3361058
5840707;24.9417537;60.336176
5840708;24.9462789;60.3362459
5840709;24.9508041;60.3363158
5840723;25.0141594;60.3372771
5840724;25.0186849;60.3373446
5840725;25.0232105;60.337412
5840726;25.0277361;60.3374792
5840727;25.0322617;60.3375463
5840728;25.0367873;60.3376132
5840729;25.041313;60.3376799
5840730;25.0458386;60.3377465
5840731;25.0503643;60.3378129
5840732;25.05489;60.3378792
5840733;25.0594158;60.3379453
5840734;25.0639415;60.3380113
5840735;25.0684673;60.3380771
5840736;25.0729931;60.3381428
5840737;25.0775189;60.3382083
5840738;25.0820448;60.3382737
5840739;25.0865706;60.3383389
5840740;25.0910965;60.3384039
5840741;25.0956224;60.3384688
5840742;25.1001483;60.3385336
5840743;25.1046743;60.3385982
